text,label,language
IIT-JEE question: Mom is 21 yrs older than child.After 6 yrs mom will be 5 times as old as child. Q:Where's the dad? . . . . . Sol: M=C+21 I   .     *      . *     .  * .     GooD *     . *   .    . * .      *  .  NighT     .         *       .    .*     . *     .    *      .  *  .      .* . n 6 years: M+6=(C+6)x5  C+21+6=(C+6)5 C+27=5C+30 C=-3/4 So child is -3/4 yrs old i.e child will be born in 9 months. So dad is right now on top of MOM.SweeT DreamS,0,English
IIT-JEE question: Mom is 21 yrs older than child...After 6 yrs mom will be 5 times as old as child.... Ques: Where is dad? Sol: M=C+21 In 6 years: M+6=m also gud! she lives in panchkula only! hd been fr a muvi n outn sorts wid frnz na on sat. so mommy said meet her also   wil get bck colg tmrw mrng via (C+6)x5  C+21+6=(C+6)5 C+27=5C+30 C = -3/4 So child is -3/4 yrs old i.e child will be born in 9 months So dad is right now on top of MOM!,0,English
IIT-JEE question: Mom is 21 yrs older than child...After 6 yrs mom will be 5 times as old as child.... Ques: Where is dad? Sol: M=C+21 In 6 years: M+6=(C+6)x5  C+21+6=(C+6)5 C+27=5C+30 C = -3/4 So child is -3/4 yrs old i.e child will be born in 9 months So dad is right now on top of MOM!,0,English
wht hapnd??? :-/,0,English
IIT-JEE Exam has been postponed to 12th May  2009. For further details  log on to the site.... www.may-me-kaun-se-jhande-gaad-lAn army officer married & discovers on d 1st nite tht his wife is havng periods  He sends emergency letter to general Red alert at front  extend leav oge.com all the best for tomgeneral replies-attack frm back & report,0,English
IIT was f9  but not 2 gud maths was ruthlesnd urs,0,English
IIT Mumbai Exam best question: Spell d wordCOWin 13 letters Topperz couldnt Answer but back bench Boy .! wrote .. SEE O DOUBLE YOU Think different!,0,English
Why does it take a 'million' sperms to fertilise one egg? Ans: Male Ego again... Not even one will ask for directions!!! ;-):-):-):-) Hv a gud day :),0,English
Iit kgp me notic laga hai Mtech-phd intrigreted rs300 ka frm varne se hoga net par dekh lo.,0,English
Iim L,0,English
Iiit mail pe aa...,0,English
Iiit delhi,0,English
IIIT Delhi,0,English
ight is longer than day for those who DREAM & day is longer than night for those who make their DREAMS come true. Good Night & Sweet Dreams Tk Car,0,English
Wht did bill gate's wife say whn she saw him naked for d first time? oh shit! now i know why u call it MICRO SOFT.,0,English
iGate me apply karna hai? 27th ko hai,0,English
ife:Kal rat tum nind me muje galiya de rahe the. Husband:Tumhe galat fehmi hui h. Wife:Kaisi galat fehmi? Husband:Yehi ki mai nind me tha,0,English
ife will never Provide Warranties & Guarantees.It can only Provide Possibilities & Opportunities.Its upto us 2 convert them into success.Hv a nice life.,0,English
irl kisses a boy on his face and the boy gets a mark of her lipstick. Boy: Ye kya kiya? Girl: Kuch accha karne me daag lage to DAAG ACHCHE HAIN Na. :D ;,0,English
ife to husband: Tumhe pyar karna nahi aata.Husband: To kya ye 3 bachche internet se download kiye hain?Wife: nahi ye to sharma ji ki pen drive se liye hain,0,English
ife is-- Wat we wnt we dnt get.. Wat we gt we r nt satisfied.. Wat we xpect nvr hapens & Wat we hate gnerally repeats..,0,English
ife is like a race btwn Cat n Rat. Rat mostly wins coz the Cat is running 4 food n Rat 4 its Life.Remember 'Purpose' is more important than 'NeeD'..,0,English
ife is at its weakst wen there r more doubts than trust;but life is at its strongst wen u learn how 2 trust inspite of the doubts,0,English
If1=52=253=1254=6255=??Think  b4 scroling dwnAns is 1!Remember the First Line1=5Moral :Dont Complicate Simple Problems in Life!,0,English
If you were Santa claus  what would you leave under the X'mas tree for me?..rly is must.,0,English
Husband & wife was playing golf & ball goes inside a house.  They enter the house & saw broken bottle & a man.  Man - I want to thank you.I am genie that was trapped for 1000 years in bottle.I will give you each 1 wish and I will keep 1 for myself.. Husband-I want a billion dolars.. Wife-I want a house in every country of the world.. Genie-done.. Husband-And what is your wish'' genie?  Genie-Well  since I havn't loved woman in a thousand years  my wish is to sleep with your wife.. The husband said  we'll get lot of money. I guess I would not mind. The genie took the wife upstairs and made love with her for two hours. Genie looked at the wife and said  How old is your husband?? 35- she said. Genie-Really? And he still believes in genies!!!! :-P,0,English
If you try to hurt others  you will only succeed in hurting yourself. . . Good morning. Jai sri ram. :-),0,English
If you succeed in tricking someone  never think he is a Fool  Realise its because he trusted you much more than you deserved.,0,English
If you re in a bad situation  don t worry it ll change. If you re in a good situation  don t worry it ll change.,0,English
irl kises a boy on face and boy gets mark of lipstick Girl-oh sorry U get a mark on ur face Boy-Kuch achha karne se agar dag lagte hai to daag achhe hai,0,English
If you re going through hell  keep going.,0,English
If you love two persons at the same time always choose the 2nd one bcoz if the 1st was perfect for you then the other would never have arrived at all.,0,English
If you limit your choices only to what seems possible or reasonable  then u disconnect yourself from what u truly want & all that is left is compromise. Gm,0,English
If you have the will to win  you have achieved half your success. If you dont  you have achieved half your failure. . Good morning Jai sri ram :-),0,English
If you have food in your fridge  clothes on your rack  a roof over your head  and a place to sleep  You are richer than 75% of the entire world...If you have money in your wallet  a little change and can go anywhere you want  You are among the top 8% of the worlds wealthy...If you woke up this morning with more health than illness  You are more blessed than the million people who wont survive this week and die...If you can actually READ this message and understand it  You are more fortunate than the 3 Billion people in the world who cannot see  dont know english  or suffer being mentally retarded...Life is not about stupid exams  silly girl/guy who dumped you  or whatever else that does not matter at all...Its all about a thousand other reasons to be happy & live this precious life happily  which itself is a gift!!Read this n apply in ur life,0,English
If you have food in your fridge  clothes on your rack  a roof over your head  and a place to sleep  You are richer than 75% of the entire world... If you have money in your wallet  a little change and can go anywhere you want  You are among the top 8% of the worlds wealthy... If you woke up this morning with more health than illness  You are more blessed than the million people who wont survive this week and die... If you can actually READ this message and understand it  You are more fortunate than the 3 Billion people in the world who cannot see  dont know english  or suffer being mentally retarded... Life is not about stupid exams  silly girl/guy who dumped you  or whatever else that does not matter at all... Its all about a thousand other reasons to be happy & live this precious life happily  which itself is a gift!!,0,English
If you have d ability to stand tall even after u hv been betrayed by ur dear ones  Just a smile wil punish dem more dan ur words...!:)Gdmng...,0,English
Wht cls do we hv and at wht tym?,0,English
if you get some free time  please put free messages in your phone.,0,English
If you feel that you cant smile  stand before a mirror and with your fingers pull your mouth into a smile. It is that important! Good morning Jai sri ram:-),0,English
irl 2 Baba Ramdev if I Kiss a Boy Wat Wil Hppn.Baba-Narak me Jaoge.Girl-Acha Apko Karu to?Baba-Chalak Ladki Swarg Mai Jana Chahti Hai....,0,English
If you dont like any rule Just follow it  reach the top & change the rule. : Bill Gates.. Good Night.. Have a nice day ahead..,0,English
If you do anything wrongly for a long time  you will find it difficult to overcome your bad habit. . . Good morning . . Jai sri ram. :-),0,English
If you can't find the right words 4 a certain situation  just give dat person a hug. Words have the potential to confuse  but hugs never lie....,0,English
If you can't find the right words 4 a certain situation  just give dat person a hug.Words have the potential to confuse but hugs never lie...$,0,English
if you can  call me once you're on your way back.,0,English
If u worry about a trouble it becomes double but when you smile at it it disapears like a bubble so always keep smiling HAPPY NAVRATRI :-) :-),0,English
If u want 2 see how rich u r  then don't count ur money.Just drop a tear from ur eye & see how many hands come 2 hold it........:-),0,English
If u wait for happy moments   U will wait forever..But if u start believing that u r happy   u will be happy forever..  Boy propoz 2 grl:Ye Raat Ye subah ye Hawa Ye Chand Ye Ghatayen Ye Nadia Ye Kinare Girl: Pyar Kr Rha H Ya Environmental Study padha rha hai...  2 Sardar train k piche baag rhe the..1chadh gaya  to train me logo ne khaWELLDONESardar-khaak well doneJana to use tha Mai to chhodne aaya tha.........,0,English
Whrever u r whtever u do 1 heart will always beat 4 u.. . . . . . . . . . . . . . . . . . . . . . . . . . . . . Ur own stupid..:-P Happy April Fool's Day..!!:-D,0,English
If u trust sum1 trust till the end; whtevr d results may be in the end eithr u'l hv a very good frnd or a very good lesson....,0,English
Irfan pathan ne gaand maar li.,0,English
if u tell me by 5pm  i'll get ready without waxing n come in my blue western dress (u haven't seen it). :(,0,English
If U Stand 4 Any Reason  Be Prepared 2 Stand Alone Like a Tree. And if U Fall on d Ground  Fall as a Seed That Grows Back 2 Fight Again..,0,English
If u slepng den its kk...gn...isliye mene cal kat di...,0,English
if u really luv sm1 4m ur heart(not tympas)pass it 2every1(Muje b bhejna)2nite da 1u luv wil suddenlywant u  miss u n feel 4u if 3cum backlets try...,0,English
If u r stressed  you'll get pimples.. if u cry u'll get wrinkles.. So  y don't u smile yaar and ; get dimples? :-),0,English
If u r online go to dis link: skillineers.com,0,English
if u r onl9  plz inform inform manali shyam to call nitul sir asap,0,English
If u r alone  I'll b ur shadow. If u want 2 cry  I'll b ur shoulder. If u need 2 be happy  I'll be ur smile. But anytime u need a frnd  I'll just b me.,0,English
If u r a Chocolate u r d Swetest if u r a Teddy Bear u r d CUTEST if u r a star u r d BRIGHTEST n if u r my frnd OH!my GOD U R LUCKIEST.,0,English
Yr yehi msg aaya tha  fwd kr dia,0,English
irf Sirf Sirf SIRF SIRF SiRf sirF SIRF S I R F Si r f s ir f SIrf sirf sirf SiRF SIRF Disturb Karna Tha,0,English
Whre u reached,0,English
If u miss me aftr 10 yrs  how ll u remembr me?Acha wohi sonali jo ____?No reply means no care..,0,English
If u love some1 dont keep in ur heart.Keep in ur nails coz if u fail in love  don break ur heart  just cut ur nails.thats the reason why girls keep long nails.,0,English
If u learn to translate evry event of ur life into a +ve one  u wil stop being a prisoner of ur past n bcm designer of ur future.. :-)Gudnt:),0,English
If U Hv Any Prblms-Bindas Tel Me l'll Help U. If U Dn't Hv Any Prblms-Bindas Tel Me l'll Create Sum 4 U! After Al'Dost Hote Kis Liye Hai!,0,English
If u hav free sms plz help a baby 9yrs Dakshini in a bad stg sufrn 4m blud cancer. Hr dad need 26 lac 4 opratn all ntwrk agreed 2 pay Rs 0.1 per sms. Plz frwd,0,English
If u hav any problems- bindas tel me  ill help u. if u dont hav any problems- bindas telme ill create sum4u!  Afterall  dost hote kis liye hai!,0,English
Whre r u? R u cmng to clag,0,English
If u hav 2 keep hurting me d way u r (n showing me such cold attitude i dono y)...den m betr off dealing wid nt having u in my life dan having u lyk dis. N plz don call bck nw. I don think u need 2 hav d last word wid sum1 uv alredy hurt so mch.,0,English
If u get any problem d just give me miss call on 09334703425       padhai suru kar do ab.mejor project ke liye latter nikal ke vej do main phone kar ke bol dunga.ok last date gate ka kya hai.,0,English
Yr dunno very clearly...bt hopefuly if i gt a gud job frm on campus placmnt...den i'l go fo it..fo a year or year n half..afta dat mba..cz i'v heard dat mba wid job xprnce has more value..u?,0,English
HUSBAND aur WIFE ka rishta bhi ajeeb hai... DOOR ho to JUDAI .. Aur PASS ho to CH....   No.  it's CHIK CHIK (ladaai) Har bar apna ganda DIMAAG mat lHUSBAND aur WIFE ka rishta bhi ajeeb hai... DOOR ho to JUDAI .. Aur PASS ho to CH....   No.  it's CHIK CHIK (ladaai) Har bar apna ganda DIMAAG mat lHUSBAND aur WIFE ka rishta bhi ajeeb hai... DOOR ho to JUDAI .. Aur PASS ho to CH....   No.  it's CHIK CHIK (ladaai) Har bar apna ganda DIMAAG mat lagaya karo .. !agaya karo .. !,0,English
If u Fuck a woman nicely  She'll Luv u for the rest of her life But if u Luv a woman nicely  She will Fuck u for the rest of your life... William Sexfear..!,0,English
If u dont work u'll rest If u work hard u'll get tired n thn also u'll need rest Ultimately karna to rest hi hai naa.Than Y d hell 2 work Laziness rocks!;-),0,English
If u dont like something change it if u cant change it change the way u think about it.,0,English
If u dont know who is Rajnikanth.. 1) Rajnikanth can delete d Recycle Bin 2) Rajnikanth can drown a fish. 3) Rajnikanth can kill a bird with two stones.  4) In an avrg living room thr r 1242 objcts Rajnikanth culd use to kill u  including room itself. 5)If u spell Rajnikanth wrong on Google it doesnt say did u mean Rajnikanth. It simply replies Run while u still hav d chance.  6)When Rajnikanth looks in mirror d mirror shatters  bcoz not even glass is stupid to get in betwn Rajnikanth & Rajnikanth. 7) Where der is will  der is way. Where der is Rajnikanth der is no othr way. 9) Gmail id of Rajnikanth gmail.com@RAJNIKANTH    MIND IT,0,English
Whr r u? Jaldi aao.,0,English
if u don wan me to call  y did u call me in d first place? newyz woteva tc bye enjoy.,0,English
If u dnt wnt to tel its fyn wid me,0,English
If u delete this msg u wil fail in every exams in ur life 2008-09. Say SAI BABA KI JAI n fwd to 5 ppl imm...i m sorry.. Muje fasaya gaya hai..,0,English
If u delete this msg u wil fail in every exams in ur life 2008-09. Say SAI BABA KI JAI n fwd to 5 ppl excpt me imm...i m sorry.. Mujhe fasaya gaya hai..,0,English
If u cn talk thru text  cn u jus tell me wot d hell is going on??? M rely getting vry pissed off frustrated and disturbed. N its betr if i don live in misconceptions.,0,English
